453;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
454;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
455;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
456;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
457;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
458;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
459;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
460;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
461;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
462;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
463;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
464;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
465;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
466;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
467;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
468;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
469;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
470;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
471;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
472;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
473;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
474;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
475;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
476;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
477;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
478;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
479;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
480;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
481;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
482;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
483;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
484;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
485;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
486;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
487;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
488;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
489;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
490;-67.50;-66.50;20.0;87.50;86.50;48.57;62.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
491;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
492;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
493;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
494;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
495;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
496;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
497;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
498;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
499;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
500;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
